개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3220000,3220000-202-2016-00006,20160909,,01,영업/정상,01,영업,,,,,02  34117773,866.13,135944,서울특별시 강남구 일원동 615번지 ,서울특별시 강남구 개포로110길 15, 지하2층 (일원동, 우성스포츠센터),06337,우성스포츠센터 보석사우나,20160909110810,I,2018-08-31 23:59:59.0,공동탕업,206857.136167987    ,443346.24528908     ,공동탕업,0,0,,,,,0,0,10,Y,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00007,20161111,,01,영업/정상,01,영업,,,,,,893.70,135926,서울특별시 강남구 역삼동 755번지 ,서울특별시 강남구 역삼로 310, 지하2층 (역삼동),06217,애플스파,20161111113756,I,2018-08-31 23:59:59.0,공동탕업,204213.643236507    ,444113.028210915    ,공동탕업,0,0,,,,,0,0,6,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00008,20161207,,03,폐업,02,폐업,20190225,,,,,279.90,135843,서울특별시 강남구 대치동 920-18번지 ,서울특별시 강남구 역삼로64길 20, 지하1층 (대치동),06199,황금스파,20190305140555,U,2019-03-07 02:40:00.0,공동탕업,204627.363024985    ,444173.611114047    ,공동탕업,0,0,,,,,0,0,1,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00009,20161214,,03,폐업,02,폐업,20180402,,,,,328.06,135545,서울특별시 강남구 논현동 201-4번지 ,서울특별시 강남구 봉은사로 113, 지하3층 (논현동),06120,엘스프링,20180402180859,I,2018-08-31 23:59:59.0,공동탕업,202220.14           ,444805.625          ,공동탕업,0,0,,,,,0,0,1,Y,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00010,20161214,,01,영업/정상,01,영업,,,,,,315.26,135907,서울특별시 강남구 역삼동 603-1,서울특별시 강남구 봉은사로 134, 지하2층 (역삼동),06124,도미인 서울 강남 사우나,20201020150958,U,2019-10-30 22:02:00.0,목욕장업 기타,202535.919022141,444822.174971826,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2017-00001,20170516,,01,영업/정상,01,영업,,,,,,327.20,135937,서울특별시 강남구 역삼동 837-11번지 ,서울특별시 강남구 강남대로 310, 지하2층 1호 (역삼동),06253,휘슬러휘트니스,20170516141425,I,2018-08-31 23:59:59.0,목욕장업 기타,202725.962072631    ,443203.561575728    ,목욕장업 기타,0,0,,,2,2,0,0,6,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2017-00002,20170717,,01,영업/정상,01,영업,,,,,,227.33,135933,서울특별시 강남구 역삼동 823-48번지 ,서울특별시 강남구 테헤란로10길 7, 지하1층 (역삼동),06234,스타사우나,20180716163914,I,2018-08-31 23:59:59.0,공동탕업,202805.266919731    ,444046.288355376    ,공동탕업,0,0,,,,,0,0,2,Y,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2017-00003,20170802,,03,폐업,02,폐업,20180420,,,,02 5555564,215.17,135928,서울특별시 강남구 역삼동 774-43번지 ,서울특별시 강남구 도곡로37길 45, 지하1층 (역삼동),06226,수양,20180420114646,I,2018-08-31 23:59:59.0,공동탕업,203848.249311066    ,443834.310545284    ,공동탕업,0,0,,,,,0,0,1,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2017-00004,20171019,,03,폐업,02,폐업,20181017,,,,02  542 1313,230.00,135892,서울특별시 강남구 신사동 584-6번지 ,서울특별시 강남구 논현로 839, 지하1층 (신사동),06031,명품사우나,20181017152515,U,2018-10-19 02:37:47.0,공동탕업,202410.515          ,446823.555          ,공동탕업,0,0,0,0,0,0,0,0,2,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2018-00001,20180213,,01,영업/정상,01,영업,,,,,02  21608900,275.14,135892,서울특별시 강남구 신사동 587-21번지 ,서울특별시 강남구 도산대로 203, 지상4,6층 (신사동),06026,포포인츠 바이 쉐라톤 서울 강남사우나,20180412144323,I,2018-08-31 23:59:59.0,목욕장업 기타,202447.848471025    ,446447.1648066      ,목욕장업 기타,0,0,,,,,0,0,5,N,0,,,,자가,0,0,0,0,0,Y
3220000,3220000-202-2018-00002,20180403,,01,영업/정상,01,영업,,,,,,328.06,135545,서울특별시 강남구 논현동 201-4번지 호텔 더 디자이너스 리즈 강남 프리미어 ,서울특별시 강남구 봉은사로 113, 호텔 더 디자이너스 리즈 강남 프리미어 지하3층 (논현동),06120,엘 스프링,20190607132734,U,2019-06-09 02:40:00.0,목욕장업 기타,202220.14           ,444805.625          ,목욕장업 기타,0,0,,,,,0,0,1,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2018-00003,20180409,,01,영업/정상,01,영업,,,,,,195.31,135833,서울특별시 강남구 논현동 277-27 TGL 경복빌딩,서울특별시 강남구 봉은사로 303, TGL 경복빌딩 지하1층 (논현동),06103,카이 스파,20200806133534,U,2019-12-08 00:08:00.0,목욕장업 기타,203479.293031865,445256.313474871,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2018-00004,20180424,,01,영업/정상,01,영업,,,,,,215.17,135928,서울특별시 강남구 역삼동 774-43번지 ,서울특별시 강남구 도곡로37길 45, 지하1층 (역삼동),06226,수양,20180424120950,I,2018-08-31 23:59:59.0,목욕장업 기타,203848.249311066    ,443834.310545284    ,목욕장업 기타,0,0,0,0,0,0,0,0,2,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2018-00005,20180529,,01,영업/정상,01,영업,,,,,,1,111.56,135930,서울특별시 강남구 역삼동 796-29번지 역삼종합시장 더블루 ,서울특별시 강남구 논현로63길 16, 지하1층 (역삼동, 역삼종합시장 더블루),06257,제이씨엠스파,20200529145309,U,2020-05-31 02:40:00.0,공동탕업+찜질시설서비스영업,203389.562748068    ,443422.779316247    ,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,2,N,0,,,,자가,0,0,0,0,0,Y
3220000,3220000-202-2018-00006,20180906,,01,영업/정상,01,영업,,,,,,269.52,135948,서울특별시 강남구 청담동 5-29,서울특별시 강남구 삼성로149길 32, 지하1층 (청담동),06062,청담 24시 사우나,20210401120116,U,2020-12-04 00:03:00.0,공동탕업+찜질시설서비스영업,203901.878812978,446783.967552696,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2018-00007,20180906,,01,영업/정상,01,영업,,,,,,248.06,135948,서울특별시 강남구 청담동 5-29 지하2층,서울특별시 강남구 삼성로149길 32, 지하2층 (청담동),06062,청담 24시 사우나,20210414153600,U,2020-12-03 23:06:00.0,목욕장업 기타,203901.878812978,446783.967552696,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2018-00008,20181112,,01,영업/정상,01,영업,,,,,,60.31,135500,서울특별시 강남구 대치동 1024번지 디마크 빌딩 ,서울특별시 강남구 도곡로 408, 디마크 빌딩 지하1층 B03호 (대치동),06278,스포짐 목욕장,20181112173432,I,2018-11-14 02:37:34.0,목욕장업 기타,204817.246059361    ,443832.635074345    ,목욕장업 기타,0,0,,,1,1,0,0,1,N,0,,,,,0,0,1,0,0,N
3220000,3220000-202-2018-00009,20181204,,01,영업/정상,01,영업,,,,,,585.02,135907,서울특별시 강남구 역삼동 603-5번지 ,서울특별시 강남구 봉은사로 138, 지하2층 (역삼동),06124,스위트캐슬,20181204112959,I,2018-12-06 02:20:08.0,목욕장업 기타,202556.030346964    ,444838.827148537    ,목욕장업 기타,0,0,,,,,0,0,3,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2019-00001,20190404,,03,폐업,02,폐업,20190607,,,,,328.06,135545,서울특별시 강남구 논현동 201-4번지 호텔 더 디자이너스 리즈 강남 프리미어 ,서울특별시 강남구 봉은사로 113, 호텔 더 디자이너스 리즈 강남 프리미어 지하3층 (논현동),06120,엘 스프링,20190607132125,U,2019-06-09 02:40:00.0,목욕장업 기타,202220.14           ,444805.625          ,목욕장업 기타,0,0,,,,,0,0,1,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2019-00002,20190410,,01,영업/정상,01,영업,,,,,,239.07,135842,서울특별시 강남구 대치동 976-7번지 ,서울특별시 강남구 삼성로64길 35, 지하1층 (대치동),06190,힐스포레스파,20190520140314,U,2019-05-22 02:40:00.0,공동탕업+찜질시설서비스영업,205518.25935714     ,444278.539085068    ,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,1,Y,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2019-00003,20190710,,01,영업/정상,01,영업,,,,,02  34538701,872.23,135838,서울특별시 강남구 대치동 626번지 청실종합상가 ,서울특별시 강남구 남부순환로 2917, 지하1층 1호, 2호 (대치동),06280,제이씨스파,20190710162634,I,2019-07-12 02:21:50.0,공동탕업+찜질시설서비스영업,205154.638096613    ,443439.981644506    ,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,1,Y,0,,,,,0,0,0,0,0,Y
3220000,3220000-202-2019-00004,20191002,,01,영업/정상,01,영업,,,,,,591.23,135994,서울특별시 강남구 개포동 186-13번지 ,서울특별시 강남구 개포로 504, 지하2층 B201호 (개포동),06329,행복여성사우나,20191002114524,I,2019-10-04 02:22:41.0,공동탕업+찜질시설서비스영업,205871.381297709    ,442986.597126448    ,공동탕업+찜질시설서비스영업,0,0,0,0,2,2,0,0,2,Y,0,,,,,0,0,0,0,0,Y
3220000,3220000-202-2019-00005,20191226,,01,영업/정상,01,영업,,,,,,106.01,135811,서울특별시 강남구 논현동 17-5번지 극동빌딩 ,서울특별시 강남구 강남대로 596, 극동빌딩 지하2층 (논현동),06038,(주)스포짐옐로우,20191226150724,I,2019-12-28 00:23:26.0,목욕장업 기타,201733.702293954    ,445858.012764071    ,목욕장업 기타,0,0,,,2,2,0,0,0,Y,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2020-00001,20200707,,01,영업/정상,01,영업,,,,,02  21760631,126.11,135190,서울특별시 강남구 세곡동 521-1,서울특별시 강남구 헌릉로590길 68, 지상2층 (세곡동),06366,세곡커뮤니티센터,20200707154651,I,2019-12-07 00:09:00.0,목욕장업 기타,209016.60879649,439882.118303183,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2020-00002,20200713,,01,영업/정상,01,영업,,,,,,250.40,135555,서울특별시 강남구 도곡동 467-24 우성캐릭터199,서울특별시 강남구 언주로 118, 지하1층 2-1호 (도곡동, 우성캐릭터199),06295,(주)면역공방도곡,20200713155703,I,2019-12-06 23:05:00.0,찜질시설서비스영업,204518.8799802,442703.584823804,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2020-00003,20201027,,01,영업/정상,01,영업,,,,,02  517 1306,328.99,135887,서울특별시 강남구 신사동 514-2,서울특별시 강남구 도산대로 119, 지하2층 (신사동),06035,아리마,20201027113323,I,2019-10-30 22:09:00.0,공동탕업,201828.756638827,446119.714905741,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2021-00001,20210106,,01,영업/정상,01,영업,,,,,,299.97,135939,서울특별시 강남구 개포동 13-3 대청타워,서울특별시 강남구 개포로 623, 대청타워 지상3층 301호 (개포동),06336,와이케이상사(YK상사 대청Spo5),20210106121830,I,2020-12-01 00:08:00.0,공동탕업,206970.919291372,443574.411625824,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2021-00002,20210129,,01,영업/정상,01,영업,,,,,02  511 1570,1,018.51,135892,서울특별시 강남구 신사동 585-1 네오스,서울특별시 강남구 논현로 831, 네오스 지하1층, 지하2층 (신사동),06032,마루,20210129175409,I,2020-11-30 21:01:00.0,목욕장업 기타,202378.390574465,446705.197148871,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2021-00003,20210330,,01,영업/정상,01,영업,,,,,,912.75,135896,서울특별시 강남구 신사동 638-13 쌍봉빌딩,서울특별시 강남구 언주로 874, 쌍봉빌딩 지하1층 (신사동),06017,더원사우나,20210330164539,I,2020-12-04 00:01:00.0,공동탕업,202962.441804948,447371.866295615,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2021-00004,20210506,,01,영업/정상,01,영업,,,,,02 727 7361,310.07,135915,서울특별시 강남구 역삼동 676 센터필드,서울특별시 강남구 테헤란로 231, 센터필드 26층 (역삼동),06142,(주)조선호텔앤리조트 조선팰리스강남 사우나,20210506122355,I,2020-12-05 00:08:00.0,공동탕업,203599.062771687,444556.062267296,,,,,,,,,,,,,,,,,,,,,,
