"운영형태","관리기관명","주차장명","주차장관리번호","소재지지번주소","소재지도로명주소","전화번호","주차장유형","주차구획수","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","급지구분","주차기본요금","1일주차권요금","월정기권요금","위도","경도","데이터기준일자","주차장구분","부제시행구분","운영요일","요금정보","주차기본시간","추가단위시간","추가단위요금","1일주차권요금적용시간","결제방법","특기사항","실시간주차면수"
"민간위탁","부산광역시 북구청","대리천 공영주차장","2007011283","북구 금곡대로7번길 35 (덕천동 732-5)","-","051-309-4502","노외","179","08:00","08:00","08:00","08:00","08:00","08:00","2","300","8000","160000","129.003","35.21","08/05/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 북구청","신만덕사거리 공영주차장","2007011114","-","북구 만덕2동 872-1","051-309-4502","노외","18","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","52000","129.038","35.209","08/04/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 북구청","만덕2동사 앞","2007011209","-","북구 만덕1동 783-4","010-2269-3006","노외","76","24:00","00:00","24:00","00:00","24:00","00:00","4","100","2400","52000","129.041","35.214","06/16/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 북구청","구포대교밑","2007001674","-","북구 구포2동 1052-12","010-2269-3006","노상","77","08:00","19:00","08:00","15:00","-","-","4","100","2400","0","128.996","35.203","06/17/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 북구청","구포동 1205-64(18구역)","2008000004","-","북구 구포1동 1205-64","051-309-6201","노외","13","08:00","20:00","08:00","20:00","08:00","20:00","4","0","0","40000","129.008","35.204","08/04/2014","공영","-","-","-","10","10","0","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","요트경기장 앞 공영주차장","2019000002","해운대구","-","746-1960","노외","290","09:00","21:00","09:00","21:00","10:00","19:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","재반로 노상B공영주차장","2019000030","해운대구   수협장산지점~김승 한의원","-","-","노상","17","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","03/16/2020","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","미포공영주차장","2019000013","해운대구   미포공영주차장","-","860-7701","노외","97","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","05/15/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","해운대구청주변노상공영주차장","2019000016","해운대구","-","-","노상","19","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","08/27/2019","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 해운대구청","문탠로드관광공영주차장","2019000017","해운대구","-","-","노외","76","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/12/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","대우1차아파트앞공영주차장","2019000022","해운대구","-","-","노외","78","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","08/18/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","해운대교육지원청주변노상","2019000025","해운대구","-","-","노상","34","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","07/22/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","반송2동공영주차장","2019000035","해운대구","-","-","노외","291","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/30/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","반송1,3동 공영주차장","2019000011","해운대구 반송순환로 100-6 (반송동 250-2806)","-","860-7701","노외","153","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","05/15/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","두산위브뒤공영주차장","2019000023","해운대구","-","-","노외","46","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/30/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","재반로 노상A공영주차장","2019000029","해운대구   미샤~김밥천국","-","-","노상","24","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","03/16/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","재반로 노상C공영주차장","2019000031","해운대구   대광인테리어~궁중삼계탕","-","-","노상","20","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","03/16/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","재반로노상D공영주차장","2019000032","해운대구   반여우체국~농협반산지점","-","-","노상","19","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","03/16/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","반송1동제2공영주차장","2019000034","해운대구","-","-","노외","154","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/30/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","도시철도 중동역 공영주차장","2019000003","해운대구","-","860-7718","노외","168","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","부산기계공고 공영주차장","2019000009","해운대구","-","860-7755","노외","78","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","동백공영주차장","2019000015","해운대구","-","749-4458","노외","58","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/12/2020","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 해운대구청","청사포공영주차장","2019000019","해운대구","-","-","노외","56","09:00","18:00","09:00","18:00","09:00","18:00","-","-","-","-","-","-","07/19/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","송정호안도로 노상B 공영주차장","2019000039","해운대구   GS25시~죽도공원","-","-","노상","83","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","09/17/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","도시철도 장산역 1번 공영주차장","2019000004","해운대구","-","860-7710","노외","88","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","동백사거리 공영주차장","2019000006","해운대구 마린시티1로 178 (우동 1437) 동백사거리 공영주차장","-","860-7719","노외","40","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","반여도서관 앞 공영주차장","2019000007","해운대구","-","860-7756","노외","312","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","해운대센텀시티 공영주차장","2019000008","해운대구","-","860-7755","노외","80","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 해운대구청","반여2배수지 공영주차장","2019000014","해운대구 재반로212번길 60 (반여동 1291-1516)","-","860-7701","노외","111","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","05/15/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","해월정달맞이길공영주차장","2019000018","해운대구","-","-","노외","52","09:00","22:00","09:00","22:00","09:00","22:00","-","-","-","-","-","-","02/12/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","좌1동공영주차장","2019000020","해운대구","-","-","노외","67","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/12/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","좌동문화원부지공영주차장","2019000021","해운대구","-","-","노외","49","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/30/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","대천공원공영주차장","2019000024","해운대구","-","-","노외","79","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/22/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","반여2동제2공영주차장","2019000027","해운대구","-","-","노외","235","08:00","20:00","08:00","20:00","08:00","20:00","-","-","-","-","-","-","07/22/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","반여3동제2공영주차장","2019000028","해운대구","-","-","노외","130","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/22/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","반송1동제1공영주차장","2019000033","해운대구","-","-","노외","304","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","07/30/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 해운대구청","재송2동 공영주차장","2019000036","해운대구","-","-","노외","114","08:00","22:00","08:00","22:00","08:00","22:00","-","-","-","-","-","-","09/17/2019","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 해운대구청","동백공원공영주차장","2019000037","해운대구","-","-","노외","129","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","09/17/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 남구청","문현교통광장대상지 주거지전용","2009000013","-","남구 문현4동 840-3","-","노외","0","00:00","24:00","00:00","24:00","00:00","24:00","4","0","0","52000","-","-","07/21/2014","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 남구청","용호중앙교회앞 공영주차장","2009000006","-","남구 용호1동 409-25","-","노외","14","00:00","24:00","00:00","24:00","00:00","24:00","4","0","0","40000","-","-","08/01/2014","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 남구청","수영로69번길 공영주차장","2009000005","-","남구 문현3동 262-2","-","노외","16","00:00","24:00","00:00","24:00","00:00","24:00","4","0","0","40000","-","-","07/30/2014","공영","-","-","-","10","10","0","-","-","-","-"
"민간운영","부산광역시 남구청","감만동 화물차 휴게소","2009000001","-","남구 감만1동 498-89","-","노외","88","00:00","24:00","-","-","-","-","1","500","15000","240000","129.081","35.11","11/06/2009","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 남구청","백세교 주거지전용주차장","2016000001","-","남구 용호2동 869","-","노외","29","00:00","24:00","00:00","24:00","00:00","24:00","4","0","0","40000","-","-","06/12/2016","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 북구청","경혜길 공영주차장","2013000001","-","북구 구포1동 1204-32","051-309-4502","노외","65","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","52000","129.01","35.205","08/04/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 북구청","구포동 1013-15(17구역)","2014000005","-","북구 구포2동 1013-15","051-309-6227","노외","11","08:00","20:00","08:00","20:00","08:00","20:00","4","100","2400","52000","-","-","08/04/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 북구청","만덕2동 886-23(21구역)","2014000010","-","북구 만덕2동 886-23","051-309-6441","노외","5","08:00","20:00","08:00","20:00","08:00","20:00","4","0","0","40000","-","-","08/04/2014","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 북구청","만덕2동 348(22구역)","2014000011","-","북구 만덕2동 348","051-309-6441","노외","12","08:00","20:00","08:00","20:00","08:00","20:00","4","0","0","40000","-","-","08/04/2014","공영","-","-","-","10","10","0","-","-","-","-"
